0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
"{'calories': '172', 'carbohydrate': '2.55', 'date_int': '18883', 'fat': '7.50', 'food_entry_description': '1 1/2 servings Ферма Сыр Кисломолочный 5%', 'food_entry_id': '10457796797', 'food_entry_name': 'Ферма Сыр Кисломолочный 5%', 'food_id': '46933111', 'meal': 'Breakfast', 'number_of_units': '1.500', 'protein': '23.85', 'saturated_fat': '5.100', 'serving_id': '40169970', 'sodium': '0', 'sugar': '2.55'}","{'calories': '79', 'carbohydrate': '1.50', 'date_int': '18883', 'fat': '7.50', 'food_entry_description': '1/2 serving President Сметана 15%', 'food_entry_id': '10457796795', 'food_entry_name': 'President Сметана 15%', 'food_id': '29133735', 'meal': 'Breakfast', 'number_of_units': '0.500', 'protein': '1.45', 'saturated_fat': '4.900', 'serving_id': '26604377', 'sodium': '0', 'sugar': '1.50'}","{'calcium': '1', 'calories': '12', 'carbohydrate': '2.16', 'cholesterol': '0', 'date_int': '18883', 'fat': '0.16', 'fiber': '0.7', 'food_entry_description': '100 g Огурец (без Кожуры)', 'food_entry_id': '10460241960', 'food_entry_name': 'Огурец (без Кожуры)', 'food_id': '36377', 'iron': '1', 'meal': 'Lunch', 'monounsaturated_fat': '0.002', 'number_of_units': '100.000', 'polyunsaturated_fat': '0.003', 'potassium': '136', 'protein': '0.59', 'saturated_fat': '0.013', 'serving_id': '59108', 'sodium': '2', 'sugar': '1.38', 'vitamin_a': '0', 'vitamin_c': '4'}","{'calcium': '0', 'calories': '88', 'carbohydrate': '0', 'cholesterol': '0', 'date_int': '18883', 'fat': '10.00', 'fiber': '0', 'food_entry_description': '10 g Оливковое Масло', 'food_entry_id': '10460241959', 'food_entry_name': 'Оливковое Масло', 'food_id': '34212', 'iron': '0', 'meal': 'Lunch', 'monounsaturated_fat': '7.296', 'number_of_units': '10.000', 'polyunsaturated_fat': '1.052', 'potassium': '0', 'protein': '0', 'saturated_fat': '1.381', 'serving_id': '56943', 'sodium': '0', 'sugar': '0', 'vitamin_a': '0', 'vitamin_c': '0'}","{'calories': '8', 'carbohydrate': '1.05', 'date_int': '18883', 'fat': '0.24', 'fiber': '0.1', 'food_entry_description': '0.05 serving Торчин Горчица Американская', 'food_entry_id': '10460234871', 'food_entry_name': 'Торчин Горчица Американская', 'food_id': '27889362', 'meal': 'Lunch', 'number_of_units': '0.050', 'protein': '0.20', 'saturated_fat': '0.010', 'serving_id': '25572711', 'sodium': '0', 'sugar': '0.96'}","{'calcium': '2', 'calories': '224', 'carbohydrate': '0', 'cholesterol': '118', 'date_int': '18883', 'fat': '12.39', 'fiber': '0', 'food_entry_description': '150 g Фарш Индейки', 'food_entry_id': '10460234870', 'food_entry_name': 'Фарш Индейки', 'food_id': '34677', 'iron': '10', 'meal': 'Lunch', 'monounsaturated_fat': '4.650', 'number_of_units': '150.000', 'polyunsaturated_fat': '3.000', 'potassium': '350', 'protein': '26.19', 'saturated_fat': '3.375', 'serving_id': '57408', 'sodium': '141', 'sugar': '0', 'trans_fat': '0.410', 'vitamin_a': '0', 'vitamin_c': '0'}","{'calcium': '5', 'calories': '182', 'carbohydrate': '1.08', 'cholesterol': '544', 'date_int': '18883', 'fat': '12.62', 'fiber': '0', 'food_entry_description': '116 g Яйцо Куриное', 'food_entry_id': '10461242207', 'food_entry_name': 'Яйцо Куриное', 'food_id': '8473184', 'iron': '12', 'meal': 'Dinner', 'monounsaturated_fat': '4.940', 'number_of_units': '116.000', 'polyunsaturated_fat': '1.768', 'protein': '14.81', 'saturated_fat': '4.018', 'serving_id': '8139340', 'sodium': '156', 'sugar': '0.88', 'vitamin_a': '20', 'vitamin_c': '0'}","{'calories': '151', 'carbohydrate': '3.75', 'date_int': '18883', 'fat': '13.20', 'food_entry_description': '1/2 serving Yofi Хумус с Мёдом и Горчицей по-Дижонски', 'food_entry_id': '10461242206', 'food_entry_name': 'Yofi Хумус с Мёдом и Горчицей по-Дижонски', 'food_id': '21156596', 'meal': 'Dinner', 'number_of_units': '0.500', 'protein': '5.40', 'serving_id': '19879330'}","{'calories': '100', 'carbohydrate': '11.67', 'date_int': '18883', 'fat': '5.00', 'food_entry_description': '1.667 servings Roshen Вишня в Шоколаде', 'food_entry_id': '10459623730', 'food_entry_name': 'Roshen Вишня в Шоколаде', 'food_id': '27526658', 'meal': 'Other', 'number_of_units': '1.667', 'protein': '0', 'serving_id': '25276426'}","{'calories': '220', 'carbohydrate': '21.15', 'date_int': '18883', 'fat': '7.20', 'food_entry_description': '4 1/2 servings Молокія Йогурт Белый', 'food_entry_id': '10458723188', 'food_entry_name': 'Молокія Йогурт Белый', 'food_id': '29122918', 'meal': 'Other', 'number_of_units': '4.500', 'protein': '18.00', 'saturated_fat': '4.500', 'serving_id': '26595247', 'sodium': '450', 'sugar': '21.15'}","{'calories': '166', 'carbohydrate': '3.00', 'date_int': '18883', 'fat': '14.88', 'food_entry_description': '1/4 serving Novus Суміш Горіхів Смажених', 'food_entry_id': '10458557667', 'food_entry_name': 'Novus Суміш Горіхів Смажених', 'food_id': '44438503', 'meal': 'Other', 'number_of_units': '0.250', 'protein': '4.92', 'saturated_fat': '1.400', 'serving_id': '38377765', 'sugar': '1.42'}",,,,,,,,,,,
"{'calcium': '5', 'calories': '194', 'carbohydrate': '1.02', 'cholesterol': '558', 'date_int': '18884', 'fat': '13.12', 'fiber': '0', 'food_entry_description': '3 medium Яйцо', 'food_entry_id': '10465065881', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '13', 'meal': 'Breakfast', 'monounsaturated_fat': '5.029', 'number_of_units': '3.000', 'polyunsaturated_fat': '1.800', 'potassium': '177', 'protein': '16.61', 'saturated_fat': '4.091', 'serving_id': '10270', 'sodium': '185', 'sugar': '1.02', 'vitamin_a': '21', 'vitamin_c': '0'}","{'calories': '120', 'carbohydrate': '0.18', 'date_int': '18884', 'fat': '9.28', 'food_entry_description': '0.35 serving Комо Сыр Голландия', 'food_entry_id': '10465047638', 'food_entry_name': 'Комо Сыр Голландия', 'food_id': '13993413', 'meal': 'Breakfast', 'number_of_units': '0.350', 'protein': '9.00', 'saturated_fat': '6.120', 'serving_id': '13251135'}","{'calories': '393', 'carbohydrate': '9.60', 'date_int': '18884', 'fat': '21.00', 'food_entry_description': '3 servings Premialle Творог Зернистый', 'food_entry_id': '10465996353', 'food_entry_name': 'Premialle Творог Зернистый', 'food_id': '22388372', 'meal': 'Lunch', 'number_of_units': '3.000', 'protein': '41.40', 'saturated_fat': '14.700', 'serving_id': '20978379', 'sugar': '9.60'}","{'calcium': '2', 'calories': '224', 'carbohydrate': '0', 'cholesterol': '118', 'date_int': '18884', 'fat': '12.39', 'fiber': '0', 'food_entry_description': '150 g Фарш Индейки', 'food_entry_id': '10465996354', 'food_entry_name': 'Фарш Индейки', 'food_id': '34677', 'iron': '10', 'meal': 'Dinner', 'monounsaturated_fat': '4.650', 'number_of_units': '150.000', 'polyunsaturated_fat': '3.000', 'potassium': '350', 'protein': '26.19', 'saturated_fat': '3.375', 'serving_id': '57408', 'sodium': '141', 'sugar': '0', 'trans_fat': '0.410', 'vitamin_a': '0', 'vitamin_c': '0'}","{'calories': '179', 'carbohydrate': '19.25', 'date_int': '18884', 'fat': '9.80', 'fiber': '2.0', 'food_entry_description': '0.35 serving Світоч Шоколад', 'food_entry_id': '10469257214', 'food_entry_name': 'Світоч Шоколад', 'food_id': '22325343', 'meal': 'Other', 'number_of_units': '0.350', 'protein': '2.80', 'saturated_fat': '4.900', 'serving_id': '20921883', 'sodium': '0', 'sugar': '17.85'}",,,,,,,,,,,,,,,,,
"{'calories': '85', 'carbohydrate': '15.25', 'date_int': '18885', 'fat': '0.70', 'fiber': '3.8', 'food_entry_description': '1/4 serving Nordic Хлопья 4 Вида Зерновых', 'food_entry_id': '10472113256', 'food_entry_name': 'Nordic Хлопья 4 Вида Зерновых', 'food_id': '18183139', 'meal': 'Breakfast', 'number_of_units': '0.250', 'protein': '2.50', 'saturated_fat': '0.120', 'serving_id': '17143997', 'sugar': '0.28'}","{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18885', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10472113255', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Breakfast', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calories': '99', 'carbohydrate': '1.80', 'date_int': '18885', 'fat': '8.92', 'food_entry_description': '0.15 serving Novus Суміш Горіхів Смажених', 'food_entry_id': '10471801670', 'food_entry_name': 'Novus Суміш Горіхів Смажених', 'food_id': '44438503', 'meal': 'Breakfast', 'number_of_units': '0.150', 'protein': '2.96', 'saturated_fat': '0.840', 'serving_id': '38377765', 'sugar': '0.86'}",,,,,,,,,,,,,,,,,,,
"{'calories': '220', 'carbohydrate': '21.15', 'date_int': '18886', 'fat': '7.20', 'food_entry_description': '4 1/2 servings Молокія Йогурт Белый', 'food_entry_id': '10480403712', 'food_entry_name': 'Молокія Йогурт Белый', 'food_id': '29122918', 'meal': 'Breakfast', 'number_of_units': '4.500', 'protein': '18.00', 'saturated_fat': '4.500', 'serving_id': '26595247', 'sodium': '450', 'sugar': '21.15'}","{'calcium': '1', 'calories': '96', 'carbohydrate': '5.12', 'cholesterol': '0', 'date_int': '18886', 'fat': '8.80', 'fiber': '4.0', 'food_entry_description': '60 g Авокадо', 'food_entry_id': '10480506760', 'food_entry_name': 'Авокадо', 'food_id': '35752', 'iron': '2', 'meal': 'Lunch', 'monounsaturated_fat': '5.879', 'number_of_units': '60.000', 'polyunsaturated_fat': '1.090', 'potassium': '291', 'protein': '1.20', 'saturated_fat': '1.276', 'serving_id': '58483', 'sodium': '4', 'sugar': '0.40', 'vitamin_a': '0', 'vitamin_c': '7'}","{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18886', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10480403715', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Lunch', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calories': '168', 'carbohydrate': '35.57', 'date_int': '18886', 'fat': '0.78', 'food_entry_description': '0.71 serving Киевхлеб Хліб Прибалтійський Темний', 'food_entry_id': '10480403714', 'food_entry_name': 'Киевхлеб Хліб Прибалтійський Темний', 'food_id': '18002560', 'meal': 'Lunch', 'number_of_units': '0.710', 'protein': '4.19', 'serving_id': '16975563'}","{'calories': '206', 'carbohydrate': '18.50', 'date_int': '18886', 'fat': '9.50', 'food_entry_description': '1 serving VICI Fish Nuggets', 'food_entry_id': '10482826820', 'food_entry_name': 'VICI Fish Nuggets', 'food_id': '52660895', 'meal': 'Dinner', 'number_of_units': '1.000', 'protein': '11.80', 'serving_id': '44498468'}","{'calories': '70', 'carbohydrate': '7.63', 'date_int': '18886', 'fat': '4.28', 'food_entry_description': '0.14 serving Львівська Майстерня Шоколаду Шоколадні Тафлі Чорні З Вишнею', 'food_entry_id': '10481396594', 'food_entry_name': 'Львівська Майстерня Шоколаду Шоколадні Тафлі Чорні З Вишнею', 'food_id': '14936554', 'meal': 'Other', 'number_of_units': '0.140', 'protein': '0.67', 'serving_id': '14127144'}","{'calories': '393', 'carbohydrate': '9.60', 'date_int': '18886', 'fat': '21.00', 'food_entry_description': '3 servings Premialle Творог Зернистый', 'food_entry_id': '10481396593', 'food_entry_name': 'Premialle Творог Зернистый', 'food_id': '22388372', 'meal': 'Other', 'number_of_units': '3.000', 'protein': '41.40', 'saturated_fat': '14.700', 'serving_id': '20978379', 'sugar': '9.60'}",,,,,,,,,,,,,,,
"{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18887', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10485208837', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Breakfast', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calories': '16', 'carbohydrate': '1.41', 'date_int': '18887', 'fat': '0.75', 'food_entry_description': '0.3 serving Словяночка Молоко 2,5%', 'food_entry_id': '10485208836', 'food_entry_name': 'Словяночка Молоко 2,5%', 'food_id': '12535784', 'meal': 'Breakfast', 'number_of_units': '0.300', 'protein': '0.84', 'saturated_fat': '0.510', 'serving_id': '11893534', 'sodium': '32', 'sugar': '1.41'}","{'calories': '61', 'carbohydrate': '0', 'date_int': '18887', 'fat': '3.75', 'food_entry_description': '0.3 serving Премия Форель Слабосоленая', 'food_entry_id': '10485208835', 'food_entry_name': 'Премия Форель Слабосоленая', 'food_id': '15871788', 'meal': 'Breakfast', 'number_of_units': '0.300', 'protein': '6.75', 'serving_id': '14994688'}","{'calcium': '1', 'calories': '96', 'carbohydrate': '5.12', 'cholesterol': '0', 'date_int': '18887', 'fat': '8.80', 'fiber': '4.0', 'food_entry_description': '60 g Авокадо', 'food_entry_id': '10485208834', 'food_entry_name': 'Авокадо', 'food_id': '35752', 'iron': '2', 'meal': 'Breakfast', 'monounsaturated_fat': '5.879', 'number_of_units': '60.000', 'polyunsaturated_fat': '1.090', 'potassium': '291', 'protein': '1.20', 'saturated_fat': '1.276', 'serving_id': '58483', 'sodium': '4', 'sugar': '0.40', 'vitamin_a': '0', 'vitamin_c': '7'}","{'calories': '220', 'carbohydrate': '21.15', 'date_int': '18887', 'fat': '7.20', 'food_entry_description': '4 1/2 servings Молокія Йогурт Белый', 'food_entry_id': '10486328064', 'food_entry_name': 'Молокія Йогурт Белый', 'food_id': '29122918', 'meal': 'Other', 'number_of_units': '4.500', 'protein': '18.00', 'saturated_fat': '4.500', 'serving_id': '26595247', 'sodium': '450', 'sugar': '21.15'}",,,,,,,,,,,,,,,,,
"{'calories': '151', 'carbohydrate': '3.75', 'date_int': '18888', 'fat': '13.20', 'food_entry_description': '1/2 serving Yofi Хумус с Мёдом и Горчицей по-Дижонски', 'food_entry_id': '10491642618', 'food_entry_name': 'Yofi Хумус с Мёдом и Горчицей по-Дижонски', 'food_id': '21156596', 'meal': 'Breakfast', 'number_of_units': '0.500', 'protein': '5.40', 'serving_id': '19879330'}","{'calories': '68', 'carbohydrate': '0.10', 'date_int': '18888', 'fat': '5.30', 'food_entry_description': '0.2 serving Комо Сыр Голландия', 'food_entry_id': '10491642617', 'food_entry_name': 'Комо Сыр Голландия', 'food_id': '13993413', 'meal': 'Breakfast', 'number_of_units': '0.200', 'protein': '5.14', 'saturated_fat': '3.500', 'serving_id': '13251135'}","{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18888', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10491642616', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Breakfast', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calcium': '0', 'calories': '40', 'carbohydrate': '0', 'cholesterol': '0', 'date_int': '18888', 'fat': '4.50', 'fiber': '0', 'food_entry_description': '1 tsp Оливковое Масло', 'food_entry_id': '10491642621', 'food_entry_name': 'Оливковое Масло', 'food_id': '34212', 'iron': '0', 'meal': 'Lunch', 'monounsaturated_fat': '3.283', 'number_of_units': '1.000', 'polyunsaturated_fat': '0.474', 'potassium': '0', 'protein': '0', 'saturated_fat': '0.621', 'serving_id': '30462', 'sodium': '0', 'sugar': '0', 'vitamin_a': '0', 'vitamin_c': '0'}","{'calcium': '2', 'calories': '235', 'carbohydrate': '2.29', 'cholesterol': '60', 'date_int': '18888', 'fat': '18.16', 'fiber': '0.5', 'food_entry_description': '100 g Говядина Тушеная', 'food_entry_id': '10491642620', 'food_entry_name': 'Говядина Тушеная', 'food_id': '6086155', 'iron': '11', 'meal': 'Lunch', 'monounsaturated_fat': '8.811', 'number_of_units': '100.000', 'polyunsaturated_fat': '0.596', 'protein': '15.05', 'saturated_fat': '6.450', 'serving_id': '5902313', 'sodium': '163', 'sugar': '0.50', 'trans_fat': '0.650', 'vitamin_a': '4', 'vitamin_c': '1'}","{'calories': '193', 'carbohydrate': '15.36', 'date_int': '18888', 'fat': '6.00', 'food_entry_description': '0.6 serving Olimp Протеиновый Батончик', 'food_entry_id': '10491642619', 'food_entry_name': 'Olimp Протеиновый Батончик', 'food_id': '16855331', 'meal': 'Lunch', 'number_of_units': '0.600', 'protein': '19.62', 'saturated_fat': '2.760', 'serving_id': '15905320', 'sodium': '0', 'sugar': '1.38'}",,,,,,,,,,,,,,,,
"{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18889', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10497040531', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Breakfast', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calories': '56', 'carbohydrate': '3.65', 'date_int': '18889', 'fat': '3.70', 'food_entry_description': '1/4 serving Лавка Традиций Хумус с Вялеными Томатами', 'food_entry_id': '10497040530', 'food_entry_name': 'Лавка Традиций Хумус с Вялеными Томатами', 'food_id': '42947806', 'meal': 'Breakfast', 'number_of_units': '0.250', 'protein': '1.92', 'serving_id': '37265125'}","{'calcium': '0', 'calories': '32', 'carbohydrate': '8.65', 'cholesterol': '0', 'date_int': '18889', 'fat': '0', 'fiber': '0', 'food_entry_description': '1/2 tbsp Мёд', 'food_entry_id': '10497040529', 'food_entry_name': 'Мёд', 'food_id': '39536', 'iron': '0', 'meal': 'Breakfast', 'monounsaturated_fat': '0', 'number_of_units': '0.500', 'polyunsaturated_fat': '0', 'potassium': '5', 'protein': '0.03', 'saturated_fat': '0', 'serving_id': '40062', 'sodium': '0', 'sugar': '8.62', 'vitamin_a': '0', 'vitamin_c': '0'}","{'calories': '16', 'carbohydrate': '1.41', 'date_int': '18889', 'fat': '0.75', 'food_entry_description': '0.3 serving Словяночка Молоко 2,5%', 'food_entry_id': '10497040528', 'food_entry_name': 'Словяночка Молоко 2,5%', 'food_id': '12535784', 'meal': 'Breakfast', 'number_of_units': '0.300', 'protein': '0.84', 'saturated_fat': '0.510', 'serving_id': '11893534', 'sodium': '32', 'sugar': '1.41'}","{'calories': '70', 'carbohydrate': '12.96', 'date_int': '18889', 'fat': '0.66', 'food_entry_description': '0.2 serving Хуторок Пшено', 'food_entry_id': '10497040527', 'food_entry_name': 'Хуторок Пшено', 'food_id': '22692839', 'meal': 'Breakfast', 'number_of_units': '0.200', 'protein': '2.30', 'serving_id': '21251906'}","{'calories': '354', 'carbohydrate': '44.00', 'date_int': '18889', 'fat': '18.00', 'food_entry_description': ""1 serving McDonald's Печенье Шоколадное с Кусочками Шоколада"", 'food_entry_id': '10497040534', 'food_entry_name': ""McDonald's Печенье Шоколадное с Кусочками Шоколада"", 'food_id': '27670361', 'meal': 'Lunch', 'number_of_units': '1.000', 'protein': '4.00', 'serving_id': '25393488'}","{'calories': '118', 'carbohydrate': '10.00', 'date_int': '18889', 'fat': '7.50', 'food_entry_description': ""2 1/2 servings McDonald's Американо с Молоком Средний"", 'food_entry_id': '10497040533', 'food_entry_name': ""McDonald's Американо с Молоком Средний"", 'food_id': '45757874', 'meal': 'Lunch', 'number_of_units': '2.500', 'protein': '5.00', 'serving_id': '39322114'}","{'calcium': '12', 'calories': '581', 'carbohydrate': '76.33', 'cholesterol': '86', 'date_int': '18889', 'fat': '14.13', 'fiber': '4.3', 'food_entry_description': '1 kebab Шаурма с Курицей', 'food_entry_id': '10497040532', 'food_entry_name': 'Шаурма с Курицей', 'food_id': '5311171', 'iron': '19', 'meal': 'Lunch', 'monounsaturated_fat': '5.300', 'number_of_units': '1.000', 'polyunsaturated_fat': '3.456', 'protein': '34.98', 'saturated_fat': '3.767', 'serving_id': '5164505', 'sodium': '1039', 'sugar': '6.85', 'trans_fat': '0', 'vitamin_a': '7', 'vitamin_c': '24'}",,,,,,,,,,,,,,
"{'calories': '107', 'carbohydrate': '8.52', 'date_int': '18895', 'fat': '7.32', 'fiber': '2.3', 'food_entry_description': '0.2 serving Millennium Шоколад Чёрный с Апельсином', 'food_entry_id': '10533784573', 'food_entry_name': 'Millennium Шоколад Чёрный с Апельсином', 'food_id': '16869366', 'meal': 'Breakfast', 'number_of_units': '0.200', 'protein': '1.70', 'saturated_fat': '4.160', 'serving_id': '15918382', 'sugar': '8.52'}","{'calories': '142', 'carbohydrate': '30.06', 'date_int': '18895', 'fat': '0.66', 'food_entry_description': '0.6 serving Киевхлеб Хліб Прибалтійський Темний', 'food_entry_id': '10533784572', 'food_entry_name': 'Киевхлеб Хліб Прибалтійський Темний', 'food_id': '18002560', 'meal': 'Breakfast', 'number_of_units': '0.600', 'protein': '3.54', 'serving_id': '16975563'}","{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18895', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10533784571', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Breakfast', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calories': '384', 'carbohydrate': '33.00', 'date_int': '18895', 'fat': '26.25', 'food_entry_description': '3/4 serving Львівська Майстерня Шоколаду Трюфеляда', 'food_entry_id': '10535092486', 'food_entry_name': 'Львівська Майстерня Шоколаду Трюфеляда', 'food_id': '45524141', 'meal': 'Lunch', 'number_of_units': '0.750', 'protein': '4.35', 'serving_id': '39154160'}","{'calcium': '4', 'calories': '1524', 'carbohydrate': '14.00', 'cholesterol': '288', 'date_int': '18895', 'fat': '130.40', 'fiber': '1.2', 'food_entry_description': '400 g Говяжьи Ребрышки Барбекю (с Соусом)', 'food_entry_id': '10535079047', 'food_entry_name': 'Говяжьи Ребрышки Барбекю (с Соусом)', 'food_id': '1381', 'iron': '45', 'meal': 'Lunch', 'monounsaturated_fat': '58.600', 'number_of_units': '400.000', 'polyunsaturated_fat': '5.424', 'potassium': '876', 'protein': '67.96', 'saturated_fat': '54.752', 'serving_id': '50061', 'sodium': '1044', 'sugar': '4.28', 'vitamin_a': '0', 'vitamin_c': '8'}",,,,,,,,,,,,,,,,,
"{'calories': '68', 'carbohydrate': '0.10', 'date_int': '18896', 'fat': '5.30', 'food_entry_description': '0.2 serving Комо Сыр Голландия', 'food_entry_id': '10537898777', 'food_entry_name': 'Комо Сыр Голландия', 'food_id': '13993413', 'meal': 'Breakfast', 'number_of_units': '0.200', 'protein': '5.14', 'saturated_fat': '3.500', 'serving_id': '13251135'}","{'calcium': '4', 'calories': '129', 'carbohydrate': '0.68', 'cholesterol': '372', 'date_int': '18896', 'fat': '8.75', 'fiber': '0', 'food_entry_description': '2 medium Яйцо', 'food_entry_id': '10537898776', 'food_entry_name': 'Яйцо', 'food_id': '3092', 'iron': '9', 'meal': 'Breakfast', 'monounsaturated_fat': '3.353', 'number_of_units': '2.000', 'polyunsaturated_fat': '1.200', 'potassium': '118', 'protein': '11.07', 'saturated_fat': '2.727', 'serving_id': '10270', 'sodium': '123', 'sugar': '0.68', 'vitamin_a': '14', 'vitamin_c': '0'}","{'calories': '160', 'carbohydrate': '15.50', 'date_int': '18896', 'fat': '10.32', 'food_entry_description': '0.31 serving Львівська Майстерня Шоколаду Молочний Шоколад З Корицею', 'food_entry_id': '10537898775', 'food_entry_name': 'Львівська Майстерня Шоколаду Молочний Шоколад З Корицею', 'food_id': '49298307', 'meal': 'Breakfast', 'number_of_units': '0.310', 'protein': '2.08', 'serving_id': '41924680'}","{'calories': '196', 'carbohydrate': '15.30', 'date_int': '18896', 'fat': '11.40', 'food_entry_description': '3 servings Katana Суп Рамен с Курицей', 'food_entry_id': '10538869772', 'food_entry_name': 'Katana Суп Рамен с Курицей', 'food_id': '45503233', 'meal': 'Lunch', 'number_of_units': '3.000', 'protein': '8.10', 'saturated_fat': '0.600', 'serving_id': '39139186', 'sugar': '0.30'}","{'calories': '219', 'carbohydrate': '27.00', 'date_int': '18896', 'fat': '8.10', 'food_entry_description': '1.35 servings Ашан Спринг-Ролл', 'food_entry_id': '10538869771', 'food_entry_name': 'Ашан Спринг-Ролл', 'food_id': '29828783', 'meal': 'Lunch', 'number_of_units': '1.350', 'protein': '9.99', 'serving_id': '27190707'}","{'calories': '232', 'carbohydrate': '32.30', 'date_int': '18896', 'fat': '10.72', 'food_entry_description': '0.65 serving Cinnabon  Классический Синнабон', 'food_entry_id': '10538787277', 'food_entry_name': 'Cinnabon  Классический Синнабон', 'food_id': '46814503', 'meal': 'Lunch', 'number_of_units': '0.650', 'protein': '1.56', 'serving_id': '40083626'}","{'calories': '451', 'carbohydrate': '9.68', 'date_int': '18896', 'fat': '31.24', 'food_entry_description': '4.4 servings Salateira Очеано', 'food_entry_id': '10540832079', 'food_entry_name': 'Salateira Очеано', 'food_id': '30935572', 'meal': 'Dinner', 'number_of_units': '4.400', 'protein': '34.32', 'serving_id': '28118740'}",,,,,,,,,,,,,,,
